client_id,month,equity_pct,bonds_pct,crypto_pct,volatility,return,risk_level
C0141,2024-12,57.37,21.74,20.89,15.03,0.079,High
C0142,2024-01,72.03,0.0,27.97,15.55,0.1173,High
C0142,2024-02,55.89,23.3,20.81,27.29,0.1398,High
C0142,2024-03,56.81,25.73,17.46,20.88,-0.0015,High
C0142,2024-04,71.54,4.98,23.48,23.4,0.117,High
C0142,2024-05,43.49,34.43,22.08,14.18,0.0805,High
C0142,2024-06,54.09,24.13,21.78,13.61,0.0497,High
C0142,2024-07,55.08,31.42,13.5,29.77,0.2376,High
C0142,2024-08,51.39,36.72,11.89,29.57,0.123,High
C0142,2024-09,50.02,31.5,18.48,23.7,-0.0483,High
C0142,2024-10,42.16,44.59,13.25,28.11,0.0915,High
C0142,2024-11,64.01,20.99,15.0,13.18,0.1066,High
C0142,2024-12,54.16,28.57,17.27,15.9,0.1623,High
C0143,2024-01,59.12,36.6,4.28,11.37,0.0138,Medium
C0143,2024-02,37.62,49.65,12.73,10.37,-0.002,Medium
C0143,2024-03,46.3,47.74,5.96,7.64,0.0659,Medium
C0143,2024-04,35.89,53.14,10.97,9.51,0.0477,Medium
C0143,2024-05,42.47,49.43,8.1,9.31,0.0525,Medium
C0143,2024-06,49.91,39.43,10.66,8.58,0.0515,Medium
C0143,2024-07,43.81,51.68,4.51,7.89,0.0418,Medium
C0143,2024-08,38.38,57.96,3.66,11.75,0.029,Medium
C0143,2024-09,32.26,64.0,3.74,11.8,0.0956,Medium
C0143,2024-10,46.72,47.95,5.33,11.86,0.0249,Medium
C0143,2024-11,33.49,57.54,8.97,9.93,0.0775,Medium
C0143,2024-12,56.14,28.87,14.99,11.47,0.0244,Medium
C0144,2024-01,36.76,57.9,5.34,10.32,0.0769,Medium
C0144,2024-02,41.05,52.1,6.85,9.45,0.0523,Medium
C0144,2024-03,55.1,34.44,10.46,11.53,0.1055,Medium
C0144,2024-04,31.15,55.53,13.32,10.61,0.0446,Medium
C0144,2024-05,41.95,49.59,8.46,12.01,-0.0106,Medium
C0144,2024-06,34.15,58.14,7.71,10.47,0.0351,Medium
C0144,2024-07,42.11,47.07,10.82,9.79,0.067,Medium
C0144,2024-08,54.23,42.35,3.42,9.58,0.0747,Medium
C0144,2024-09,40.11,50.49,9.4,13.75,0.0449,Medium
C0144,2024-10,50.06,40.88,9.06,13.5,0.0856,Medium
C0144,2024-11,33.75,62.56,3.69,11.01,0.0475,Medium
C0144,2024-12,39.81,50.3,9.89,14.37,0.088,Medium
C0145,2024-01,74.84,14.71,10.45,14.03,0.1297,High
C0145,2024-02,49.99,35.23,14.78,26.17,0.1044,High
C0145,2024-03,41.97,40.64,17.39,21.1,0.1778,High
C0145,2024-04,52.42,25.33,22.25,22.54,0.1128,High
C0145,2024-05,59.17,18.02,22.81,16.67,0.087,High
C0145,2024-06,69.41,6.56,24.03,26.2,-0.0279,High
C0145,2024-07,52.29,29.62,18.09,19.09,0.0857,High
C0145,2024-08,45.84,43.23,10.93,26.03,0.068,High
C0145,2024-09,48.84,24.57,26.59,24.67,0.0772,High
C0145,2024-10,63.17,17.53,19.3,23.35,0.127,High
C0145,2024-11,55.74,30.49,13.77,21.14,0.1612,High
C0145,2024-12,65.74,10.98,23.28,14.04,0.0961,High
C0146,2024-01,45.01,41.37,13.62,14.28,0.0642,Medium
C0146,2024-02,46.26,49.81,3.93,12.72,0.0434,Medium
C0146,2024-03,30.25,65.56,4.19,11.23,0.0654,Medium
C0146,2024-04,51.17,38.1,10.73,9.55,0.0751,Medium
C0146,2024-05,30.04,66.4,3.56,10.81,0.0224,Medium
C0146,2024-06,51.92,39.3,8.78,6.67,0.1018,Medium
C0146,2024-07,35.76,51.32,12.92,12.52,0.0986,Medium
C0146,2024-08,35.3,55.16,9.54,14.14,0.0072,Medium
C0146,2024-09,39.61,49.68,10.71,7.69,0.0281,Medium
C0146,2024-10,36.34,57.59,6.07,7.61,0.0816,Medium
C0146,2024-11,57.06,35.78,7.16,8.21,0.0201,Medium
C0146,2024-12,52.33,33.04,14.63,9.94,0.0574,Medium
C0147,2024-01,59.81,27.05,13.14,24.43,0.2353,High
C0147,2024-02,71.14,10.05,18.81,28.22,0.1046,High
C0147,2024-03,66.28,13.95,19.77,22.86,0.0651,High
C0147,2024-04,51.43,26.1,22.47,13.01,0.0872,High
C0147,2024-05,40.84,40.16,19.0,17.99,-0.015,High
C0147,2024-06,45.77,30.45,23.78,21.26,0.0543,High
C0147,2024-07,47.01,36.6,16.39,22.65,0.1289,High
C0147,2024-08,65.07,11.54,23.39,20.59,0.1411,High
C0147,2024-09,62.48,26.75,10.77,23.19,0.0743,High
C0147,2024-10,52.51,31.94,15.55,23.57,0.1833,High
C0147,2024-11,64.25,8.33,27.42,18.16,0.1136,High
C0147,2024-12,70.9,8.54,20.56,21.32,0.1861,High
C0148,2024-01,52.48,32.98,14.54,6.66,0.1201,Medium
C0148,2024-02,44.47,52.31,3.22,12.91,0.0795,Medium
C0148,2024-03,52.42,41.53,6.05,8.76,0.0545,Medium
C0148,2024-04,47.79,38.04,14.17,12.1,0.0903,Medium
C0148,2024-05,42.44,46.6,10.96,9.1,0.0845,Medium
C0148,2024-06,40.66,56.7,2.64,6.28,0.0776,Medium
C0148,2024-07,46.62,41.47,11.91,10.84,0.0254,Medium
C0148,2024-08,43.42,53.64,2.94,14.59,0.0265,Medium
C0148,2024-09,36.7,49.31,13.99,9.83,0.0661,Medium
C0148,2024-10,57.92,40.01,2.07,12.73,0.073,Medium
C0148,2024-11,57.09,39.09,3.82,6.87,0.0776,Medium
C0148,2024-12,46.27,44.87,8.86,7.27,0.0611,Medium
C0149,2024-01,30.25,69.31,0.44,5.8,0.0354,Low
C0149,2024-02,25.09,74.09,0.82,6.42,0.048,Low
C0149,2024-03,17.53,80.15,2.32,5.6,0.0505,Low
C0149,2024-04,17.57,79.12,3.31,2.95,0.0363,Low
C0149,2024-05,27.2,72.16,0.64,4.55,0.0556,Low
C0149,2024-06,16.55,79.04,4.41,7.35,0.0251,Low
C0149,2024-07,14.91,82.02,3.07,2.53,0.0528,Low
C0149,2024-08,26.49,70.39,3.12,3.7,0.0384,Low
C0149,2024-09,19.46,80.03,0.51,6.31,0.0757,Low
C0149,2024-10,16.23,82.15,1.62,4.01,0.0405,Low
C0149,2024-11,10.64,87.65,1.71,6.82,0.0383,Low
C0149,2024-12,21.39,78.46,0.15,7.28,0.0617,Low
C0150,2024-01,33.61,63.94,2.45,4.05,0.0659,Low
C0150,2024-02,15.49,82.37,2.14,5.91,0.0795,Low
C0150,2024-03,28.18,71.82,0.0,7.62,0.0329,Low
C0150,2024-04,16.59,83.22,0.19,2.74,0.0335,Low
C0150,2024-05,34.65,63.77,1.58,2.69,0.0518,Low
C0150,2024-06,31.37,67.35,1.28,2.13,0.0436,Low
C0150,2024-07,15.58,84.14,0.28,2.62,0.0265,Low
C0150,2024-08,22.9,75.83,1.27,7.64,0.0344,Low
C0150,2024-09,32.65,64.52,2.83,4.13,0.0334,Low
C0150,2024-10,28.19,69.55,2.26,7.14,0.0088,Low
C0150,2024-11,33.6,64.72,1.68,5.36,0.0272,Low
C0150,2024-12,31.92,67.29,0.79,4.73,0.0413,Low
C0151,2024-01,50.76,42.26,6.98,13.82,-0.0079,Medium
C0151,2024-02,32.02,59.94,8.04,13.39,0.1341,Medium
C0151,2024-03,48.43,38.75,12.82,10.45,0.1036,Medium
C0151,2024-04,53.71,40.45,5.84,10.46,0.0301,Medium
C0151,2024-05,42.63,50.03,7.34,8.08,0.0529,Medium
C0151,2024-06,31.66,63.76,4.58,6.08,0.0448,Medium
C0151,2024-07,48.82,45.07,6.11,14.76,0.0373,Medium
C0151,2024-08,40.74,57.15,2.11,13.55,0.0083,Medium
C0151,2024-09,30.96,54.82,14.22,14.03,0.159,Medium
C0151,2024-10,49.61,43.36,7.03,11.83,0.1295,Medium
C0151,2024-11,31.35,65.95,2.7,10.12,0.0788,Medium
C0151,2024-12,33.14,54.17,12.69,7.89,0.0648,Medium
C0152,2024-01,39.5,53.3,7.2,7.35,0.0897,Medium
C0152,2024-02,43.24,48.38,8.38,13.64,0.0624,Medium
C0152,2024-03,51.18,40.44,8.38,8.32,0.0705,Medium
C0152,2024-04,36.63,57.87,5.5,13.23,0.0932,Medium
C0152,2024-05,31.32,53.78,14.9,7.17,0.0537,Medium
C0152,2024-06,44.76,41.79,13.45,9.72,0.106,Medium
C0152,2024-07,46.13,51.23,2.64,6.02,0.0705,Medium
C0152,2024-08,33.64,62.88,3.48,9.7,0.0184,Medium
C0152,2024-09,49.43,39.31,11.26,7.61,0.0833,Medium
C0152,2024-10,55.91,32.05,12.04,7.52,0.0623,Medium
C0152,2024-11,54.65,33.35,12.0,11.37,0.0299,Medium
C0152,2024-12,33.65,57.72,8.63,11.27,0.0288,Medium
C0153,2024-01,44.26,49.01,6.73,11.77,0.0248,Medium
C0153,2024-02,48.74,39.78,11.48,14.39,0.0538,Medium
C0153,2024-03,38.37,47.28,14.35,6.57,0.0546,Medium
C0153,2024-04,56.81,34.3,8.89,12.02,0.0741,Medium
C0153,2024-05,54.95,41.1,3.95,6.35,0.0553,Medium
C0153,2024-06,33.87,58.04,8.09,11.38,0.082,Medium
C0153,2024-07,30.93,63.5,5.57,6.3,0.0694,Medium
C0153,2024-08,59.48,30.24,10.28,7.45,0.068,Medium
C0153,2024-09,57.18,34.11,8.71,7.38,0.0716,Medium
C0153,2024-10,51.95,36.83,11.22,7.8,0.0738,Medium
C0153,2024-11,36.33,52.72,10.95,7.98,0.096,Medium
C0153,2024-12,53.52,38.59,7.89,13.13,0.0538,Medium
C0154,2024-01,62.92,22.51,14.57,16.93,0.0422,High
C0154,2024-02,49.56,36.25,14.19,20.2,0.0506,High
C0154,2024-03,71.79,16.12,12.09,24.96,0.0342,High
C0154,2024-04,72.29,6.34,21.37,18.55,0.1077,High
C0154,2024-05,66.48,18.37,15.15,24.48,0.2337,High
C0154,2024-06,47.74,28.72,23.54,25.9,0.021,High
C0154,2024-07,56.57,21.08,22.35,20.21,0.0848,High
C0154,2024-08,69.46,4.51,26.03,19.39,0.1527,High
C0154,2024-09,48.05,33.83,18.12,26.87,0.087,High
C0154,2024-10,68.21,14.72,17.07,23.56,-0.0248,High
C0154,2024-11,48.59,39.22,12.19,26.3,0.0468,High
C0154,2024-12,69.93,13.14,16.93,29.51,0.0418,High
C0155,2024-01,49.39,39.79,10.82,24.69,-0.0009,High
C0155,2024-02,64.77,24.61,10.62,27.66,0.0657,High
C0155,2024-03,44.85,42.6,12.55,15.16,0.0689,High
C0155,2024-04,68.05,14.0,17.95,18.05,0.0897,High
C0155,2024-05,48.21,32.18,19.61,21.93,-0.0114,High
C0155,2024-06,73.2,13.4,13.4,29.38,0.1474,High
C0155,2024-07,40.52,39.86,19.62,18.0,0.1897,High
C0155,2024-08,55.24,26.46,18.3,25.19,-0.0372,High
C0155,2024-09,64.0,9.33,26.67,16.5,0.1628,High
C0155,2024-10,52.94,27.34,19.72,17.65,0.1748,High
C0155,2024-11,44.96,40.76,14.28,13.9,0.1163,High
C0155,2024-12,73.27,2.14,24.59,12.94,0.1456,High
C0156,2024-01,70.19,10.94,18.87,22.55,0.0897,High
C0156,2024-02,71.69,16.65,11.66,15.44,0.0998,High
C0156,2024-03,55.42,22.88,21.7,26.69,-0.0177,High
C0156,2024-04,57.32,17.83,24.85,25.87,0.1225,High
C0156,2024-05,57.49,26.41,16.1,29.53,-0.0079,High
C0156,2024-06,49.82,25.56,24.62,16.36,0.1692,High
C0156,2024-07,46.01,33.39,20.6,17.22,0.0323,High
C0156,2024-08,62.92,21.41,15.67,12.0,0.0909,High
C0156,2024-09,44.45,26.88,28.67,27.61,0.1477,High
C0156,2024-10,61.3,9.28,29.42,18.72,0.0563,High
C0156,2024-11,63.85,24.88,11.27,19.13,0.078,High
C0156,2024-12,50.07,37.52,12.41,24.66,0.1094,High
C0157,2024-01,41.22,44.42,14.36,6.2,0.077,Medium
C0157,2024-02,39.63,55.09,5.28,10.81,0.0487,Medium
C0157,2024-03,54.71,41.95,3.34,14.49,0.0374,Medium
C0157,2024-04,51.36,41.64,7.0,9.62,0.0788,Medium
C0157,2024-05,53.49,31.99,14.52,7.14,0.0607,Medium
C0157,2024-06,41.29,51.99,6.72,6.47,0.0079,Medium
C0157,2024-07,50.57,41.76,7.67,7.75,0.0762,Medium
C0157,2024-08,44.59,49.53,5.88,11.74,0.0779,Medium
C0157,2024-09,38.64,56.29,5.07,12.57,0.0265,Medium
C0157,2024-10,37.23,48.6,14.17,10.68,0.0508,Medium
C0157,2024-11,40.95,45.7,13.35,9.55,0.035,Medium
C0157,2024-12,41.33,52.55,6.12,12.1,0.0355,Medium
C0158,2024-01,24.43,75.24,0.33,3.15,0.0488,Low
C0158,2024-02,19.43,77.25,3.32,3.53,0.0422,Low
C0158,2024-03,13.18,86.53,0.29,3.83,0.0332,Low
C0158,2024-04,29.02,70.9,0.08,5.35,0.0391,Low
C0158,2024-05,19.49,77.98,2.53,5.38,0.0244,Low
C0158,2024-06,28.33,67.31,4.36,3.16,0.0396,Low
C0158,2024-07,12.44,83.07,4.49,4.1,0.0162,Low
C0158,2024-08,13.14,83.91,2.95,5.15,0.0518,Low
C0158,2024-09,15.07,82.67,2.26,6.78,0.0229,Low
C0158,2024-10,23.7,72.79,3.51,6.76,0.0499,Low
C0158,2024-11,25.73,73.51,0.76,6.26,0.011,Low
C0158,2024-12,26.74,72.18,1.08,5.55,0.0293,Low
C0159,2024-01,67.92,3.65,28.43,29.61,0.1927,High
C0159,2024-02,48.81,21.57,29.62,23.05,0.0721,High
C0159,2024-03,67.78,20.51,11.71,15.3,0.0218,High
C0159,2024-04,61.4,14.68,23.92,18.16,0.167,High
C0159,2024-05,43.78,44.83,11.39,22.6,0.1803,High
C0159,2024-06,57.84,23.71,18.45,19.17,0.0894,High
C0159,2024-07,40.93,42.36,16.71,29.57,0.0378,High
C0159,2024-08,60.57,12.48,26.95,19.94,0.1409,High
C0159,2024-09,40.63,47.88,11.49,21.19,0.1009,High
C0159,2024-10,61.62,15.49,22.89,12.51,0.1055,High
C0159,2024-11,68.99,5.24,25.77,16.66,0.0479,High
C0159,2024-12,41.41,44.57,14.02,15.22,0.0993,High
C0160,2024-01,42.55,48.84,8.61,10.29,0.0136,Medium
C0160,2024-02,38.96,47.77,13.27,12.72,0.1252,Medium
C0160,2024-03,55.74,35.83,8.43,7.18,0.0469,Medium
C0160,2024-04,43.23,53.92,2.85,13.43,0.0814,Medium
C0160,2024-05,33.78,52.48,13.74,13.78,0.1321,Medium
C0160,2024-06,48.58,38.98,12.44,9.89,0.0621,Medium
C0160,2024-07,53.58,38.41,8.01,14.47,-0.0634,Medium
C0160,2024-08,53.55,33.77,12.68,10.99,0.0361,Medium
C0160,2024-09,35.39,56.53,8.08,14.71,0.0896,Medium
C0160,2024-10,30.99,60.93,8.08,11.82,0.0762,Medium
C0160,2024-11,54.9,42.46,2.64,13.67,0.004,Medium
C0160,2024-12,39.51,54.82,5.67,10.78,0.0637,Medium
C0161,2024-01,13.97,81.97,4.06,2.8,0.0396,Low
C0161,2024-02,22.93,73.25,3.82,4.68,0.0244,Low
C0161,2024-03,29.75,67.16,3.09,2.68,0.0468,Low
C0161,2024-04,19.92,76.36,3.72,5.48,0.0251,Low
C0161,2024-05,19.71,79.44,0.85,3.36,0.0231,Low
C0161,2024-06,22.88,76.27,0.85,5.98,0.0737,Low
C0161,2024-07,31.31,67.4,1.29,4.95,0.0352,Low
C0161,2024-08,25.15,74.4,0.45,7.76,0.0475,Low
C0161,2024-09,27.89,68.17,3.94,6.22,0.0258,Low
C0161,2024-10,31.46,63.76,4.78,4.99,0.0843,Low
C0161,2024-11,33.29,63.79,2.92,5.23,0.0276,Low
C0161,2024-12,10.09,88.7,1.21,5.06,0.0331,Low
C0162,2024-01,43.45,41.8,14.75,9.15,0.0395,Medium
C0162,2024-02,31.44,56.48,12.08,11.14,0.0555,Medium
C0162,2024-03,52.82,43.23,3.95,11.15,0.0336,Medium
C0162,2024-04,30.35,65.96,3.69,8.78,0.0299,Medium
C0162,2024-05,33.5,51.68,14.82,8.78,0.0573,Medium
C0162,2024-06,47.63,49.54,2.83,13.76,0.0432,Medium
C0162,2024-07,58.84,35.95,5.21,10.05,0.0667,Medium
C0162,2024-08,42.42,52.07,5.51,7.86,0.0551,Medium
C0162,2024-09,49.62,42.97,7.41,7.62,0.0779,Medium
C0162,2024-10,55.76,40.71,3.53,13.07,0.1331,Medium
C0162,2024-11,50.2,46.3,3.5,12.25,0.0833,Medium
C0162,2024-12,34.25,55.39,10.36,9.44,0.0571,Medium
C0163,2024-01,51.55,19.21,29.24,28.23,0.1614,High
C0163,2024-02,74.85,10.1,15.05,19.86,0.0479,High
C0163,2024-03,58.2,25.9,15.9,12.27,0.0517,High
C0163,2024-04,55.53,31.05,13.42,27.72,-0.003,High
C0163,2024-05,64.68,23.62,11.7,23.7,0.1026,High
C0163,2024-06,40.1,44.94,14.96,28.7,0.0787,High
C0163,2024-07,72.63,2.96,24.41,25.78,0.098,High
C0163,2024-08,48.11,38.27,13.62,26.59,-0.0012,High
C0163,2024-09,44.73,35.9,19.37,28.89,0.077,High
C0163,2024-10,45.96,37.72,16.32,19.64,0.081,High
C0163,2024-11,50.83,33.56,15.61,29.5,0.116,High
C0163,2024-12,40.02,38.06,21.92,28.49,0.0162,High
C0164,2024-01,14.64,82.1,3.26,6.28,0.0202,Low
C0164,2024-02,16.3,78.92,4.78,7.54,0.0702,Low
C0164,2024-03,21.43,74.34,4.23,4.71,0.0294,Low
C0164,2024-04,20.66,76.65,2.69,2.14,0.0419,Low
C0164,2024-05,21.1,74.99,3.91,6.08,0.0586,Low
C0164,2024-06,10.45,86.76,2.79,6.72,0.0434,Low
C0164,2024-07,23.53,74.85,1.62,2.82,0.0431,Low
C0164,2024-08,31.95,65.12,2.93,6.05,0.0677,Low
C0164,2024-09,30.1,66.6,3.3,4.39,0.0676,Low
C0164,2024-10,19.34,78.72,1.94,2.57,0.0425,Low
C0164,2024-11,32.86,66.68,0.46,5.89,0.0166,Low
C0164,2024-12,26.98,72.68,0.34,5.56,0.0176,Low
C0165,2024-01,68.99,17.6,13.41,28.15,0.1491,High
C0165,2024-02,56.99,22.17,20.84,28.54,0.1119,High
C0165,2024-03,71.5,9.54,18.96,16.94,0.0088,High
C0165,2024-04,50.04,34.59,15.37,27.5,-0.0497,High
C0165,2024-05,42.45,34.0,23.55,15.11,0.0565,High
C0165,2024-06,49.45,25.18,25.37,27.93,0.0701,High
C0165,2024-07,47.75,32.98,19.27,20.47,0.0983,High
C0165,2024-08,57.96,18.63,23.41,27.25,0.1273,High
C0165,2024-09,40.33,41.61,18.06,28.33,0.0971,High
C0165,2024-10,58.53,24.51,16.96,21.37,0.1865,High
C0165,2024-11,62.94,18.69,18.37,24.85,0.0811,High
C0165,2024-12,55.8,26.04,18.16,24.37,0.0821,High
C0166,2024-01,26.0,69.61,4.39,4.51,0.0449,Low
C0166,2024-02,33.76,61.45,4.79,2.59,0.0498,Low
C0166,2024-03,10.37,88.82,0.81,7.98,0.0364,Low
C0166,2024-04,31.21,68.69,0.1,5.63,0.0232,Low
C0166,2024-05,16.93,78.76,4.31,3.7,0.056,Low
C0166,2024-06,15.54,84.29,0.17,4.46,0.054,Low
C0166,2024-07,17.23,78.73,4.04,6.8,0.0894,Low
C0166,2024-08,25.1,70.76,4.14,4.55,0.0351,Low
C0166,2024-09,16.88,81.79,1.33,5.22,0.0076,Low
C0166,2024-10,12.28,84.13,3.59,3.28,0.0231,Low
C0166,2024-11,14.93,83.01,2.06,3.37,0.0215,Low
C0166,2024-12,21.22,76.09,2.69,3.22,0.0553,Low
C0167,2024-01,32.01,65.82,2.17,4.47,0.0486,Low
C0167,2024-02,23.86,73.35,2.79,6.24,0.0351,Low
C0167,2024-03,14.44,84.3,1.26,6.86,0.008,Low
C0167,2024-04,11.5,86.87,1.63,2.86,0.0376,Low
C0167,2024-05,27.75,69.58,2.67,2.86,0.0504,Low
C0167,2024-06,18.42,78.65,2.93,3.89,0.029,Low
C0167,2024-07,12.18,86.71,1.11,3.13,0.055,Low
C0167,2024-08,16.6,83.34,0.06,5.11,0.0253,Low
C0167,2024-09,25.15,70.04,4.81,5.54,0.0904,Low
C0167,2024-10,33.2,62.66,4.14,3.94,0.0398,Low
C0167,2024-11,15.93,82.76,1.31,5.03,0.0399,Low
C0167,2024-12,11.69,84.69,3.62,6.84,0.0749,Low
C0168,2024-01,26.61,71.26,2.13,7.33,0.0478,Low
C0168,2024-02,27.28,68.3,4.42,4.97,0.067,Low
C0168,2024-03,17.83,78.4,3.77,3.32,0.0533,Low
C0168,2024-04,28.11,69.87,2.02,3.29,0.0435,Low
C0168,2024-05,18.9,79.68,1.42,3.06,0.0332,Low
C0168,2024-06,21.35,76.72,1.93,7.89,0.063,Low
C0168,2024-07,19.78,79.82,0.4,2.54,0.0533,Low
C0168,2024-08,20.47,77.37,2.16,2.32,0.0536,Low
C0168,2024-09,22.92,74.56,2.52,2.9,0.0465,Low
C0168,2024-10,14.91,83.83,1.26,3.04,0.0313,Low
C0168,2024-11,33.95,61.78,4.27,3.38,0.0412,Low
C0168,2024-12,22.29,77.61,0.1,6.03,0.0297,Low
C0169,2024-01,56.96,38.9,4.14,13.24,0.0489,Medium
C0169,2024-02,41.96,53.83,4.21,8.29,0.0632,Medium
C0169,2024-03,37.9,52.87,9.23,9.7,0.04,Medium
C0169,2024-04,34.3,52.55,13.15,8.78,0.0936,Medium
C0169,2024-05,49.77,40.87,9.36,10.25,0.12,Medium
C0169,2024-06,32.63,56.68,10.69,14.06,0.0578,Medium
C0169,2024-07,31.73,64.44,3.83,12.45,-0.0254,Medium
C0169,2024-08,34.11,57.3,8.59,7.14,0.0291,Medium
C0169,2024-09,44.3,43.77,11.93,8.32,0.0726,Medium
C0169,2024-10,50.6,36.46,12.94,9.73,0.0705,Medium
C0169,2024-11,53.03,44.44,2.53,7.11,0.0504,Medium
C0169,2024-12,55.37,38.13,6.5,11.89,0.0191,Medium
C0170,2024-01,47.59,45.77,6.64,11.19,0.0403,Medium
C0170,2024-02,59.79,36.56,3.65,6.65,0.0594,Medium
C0170,2024-03,56.36,37.72,5.92,11.85,0.0291,Medium
C0170,2024-04,37.86,55.68,6.46,9.7,0.01,Medium
C0170,2024-05,51.61,39.74,8.65,14.49,0.0664,Medium
C0170,2024-06,47.53,38.51,13.96,6.44,0.0591,Medium
C0170,2024-07,47.2,39.7,13.1,8.18,0.075,Medium
C0170,2024-08,49.71,42.58,7.71,6.4,0.0665,Medium
C0170,2024-09,57.61,34.28,8.11,6.26,0.065,Medium
C0170,2024-10,33.73,61.48,4.79,6.58,0.0912,Medium
C0170,2024-11,47.23,42.68,10.09,10.55,0.0752,Medium
C0170,2024-12,48.46,49.37,2.17,12.26,0.0665,Medium
C0171,2024-01,46.96,42.6,10.44,9.15,0.0584,Medium
C0171,2024-02,41.2,54.01,4.79,11.27,0.0336,Medium
C0171,2024-03,43.29,54.27,2.44,8.88,0.0702,Medium
C0171,2024-04,51.74,37.18,11.08,8.8,0.0946,Medium
C0171,2024-05,32.99,61.47,5.54,13.49,0.0529,Medium
C0171,2024-06,30.29,65.89,3.82,8.9,0.0604,Medium
C0171,2024-07,47.35,49.67,2.98,14.49,0.0883,Medium
C0171,2024-08,53.42,34.76,11.82,11.46,0.0629,Medium
C0171,2024-09,48.81,40.9,10.29,11.66,0.0769,Medium
C0171,2024-10,51.97,35.93,12.1,13.85,0.0718,Medium
C0171,2024-11,36.47,60.44,3.09,10.35,0.092,Medium
C0171,2024-12,43.31,47.27,9.42,10.74,0.0647,Medium
C0172,2024-01,25.38,70.48,4.14,2.95,0.062,Low
C0172,2024-02,14.1,85.28,0.62,7.88,0.0764,Low
C0172,2024-03,19.84,79.02,1.14,3.03,0.0508,Low
C0172,2024-04,26.09,73.47,0.44,7.36,0.0789,Low
C0172,2024-05,19.73,78.7,1.57,4.77,0.0561,Low
C0172,2024-06,33.23,65.25,1.52,7.18,0.0419,Low
C0172,2024-07,29.54,65.81,4.65,3.47,0.0334,Low
C0172,2024-08,30.6,69.37,0.03,5.39,0.0543,Low
C0172,2024-09,18.48,79.91,1.61,5.87,0.047,Low
C0172,2024-10,31.33,67.35,1.32,5.12,0.0635,Low
C0172,2024-11,21.26,78.68,0.06,5.34,0.0565,Low
C0172,2024-12,28.4,68.74,2.86,2.4,0.0601,Low
C0173,2024-01,24.92,73.71,1.37,2.48,0.056,Low
C0173,2024-02,18.22,78.18,3.6,5.86,0.0069,Low
C0173,2024-03,18.32,77.91,3.77,5.89,0.0578,Low
C0173,2024-04,10.29,86.23,3.48,4.26,0.0656,Low
C0173,2024-05,33.57,62.34,4.09,5.53,0.0388,Low
C0173,2024-06,18.51,79.11,2.38,3.78,0.0347,Low
C0173,2024-07,22.87,76.3,0.83,7.87,0.0437,Low
C0173,2024-08,28.12,69.7,2.18,5.78,0.0617,Low
C0173,2024-09,18.51,79.98,1.51,5.47,0.0856,Low
C0173,2024-10,17.17,81.0,1.83,2.5,0.0403,Low
C0173,2024-11,11.3,87.43,1.27,2.45,0.0379,Low
C0173,2024-12,16.81,78.83,4.36,4.91,0.0393,Low
C0174,2024-01,45.52,47.51,6.97,11.08,-0.001,Medium
C0174,2024-02,51.31,41.96,6.73,13.5,0.0266,Medium
C0174,2024-03,43.63,45.02,11.35,6.97,0.0753,Medium
C0174,2024-04,36.35,59.76,3.89,8.85,0.0713,Medium
C0174,2024-05,59.28,35.38,5.34,10.11,0.0635,Medium
C0174,2024-06,47.14,38.47,14.39,10.65,0.0586,Medium
C0174,2024-07,54.58,36.31,9.11,6.37,0.0821,Medium
C0174,2024-08,58.52,28.31,13.17,8.06,0.0322,Medium
C0174,2024-09,36.6,58.78,4.62,14.3,0.0715,Medium
C0174,2024-10,41.78,49.66,8.56,10.18,0.0773,Medium
C0174,2024-11,37.6,53.83,8.57,6.27,0.0503,Medium
C0174,2024-12,45.51,47.68,6.81,12.67,0.1191,Medium
C0175,2024-01,66.72,8.83,24.45,15.68,0.0746,High
C0175,2024-02,51.58,23.32,25.1,17.93,-0.0255,High
C0175,2024-03,44.84,37.18,17.98,29.64,0.1227,High
C0175,2024-04,55.15,33.43,11.42,20.78,-0.0122,High
C0175,2024-05,64.58,15.16,20.26,27.7,0.0464,High
C0175,2024-06,72.78,9.66,17.56,22.38,0.0709,High
C0175,2024-07,67.72,15.79,16.49,24.89,0.0527,High
C0175,2024-08,45.07,28.71,26.22,16.01,0.0492,High
C0175,2024-09,65.11,6.02,28.87,21.5,-0.036,High
C0175,2024-10,51.41,29.08,19.51,22.85,0.2246,High
C0175,2024-11,72.15,0.0,27.85,27.52,0.0927,High
C0175,2024-12,63.01,9.09,27.9,19.07,0.1517,High
C0176,2024-01,54.55,23.43,22.02,24.78,0.0942,High
C0176,2024-02,49.4,25.07,25.53,21.94,0.1955,High
C0176,2024-03,63.13,20.41,16.46,20.66,-0.0041,High
C0176,2024-04,46.95,23.82,29.23,21.21,0.1967,High
C0176,2024-05,65.69,16.09,18.22,18.39,-0.0049,High
C0176,2024-06,59.05,20.08,20.87,20.95,-0.0198,High
C0176,2024-07,44.72,35.36,19.92,15.04,0.1502,High
C0176,2024-08,54.06,17.76,28.18,23.48,0.1668,High
C0176,2024-09,66.92,15.71,17.37,29.28,0.1123,High
C0176,2024-10,46.03,38.55,15.42,17.14,0.0863,High
C0176,2024-11,49.48,23.41,27.11,12.57,0.0802,High
C0176,2024-12,46.99,38.37,14.64,26.36,0.0432,High
C0177,2024-01,30.17,62.25,7.58,9.67,0.0639,Medium
